Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
1105,1,2013-03-04,5796,642,1,1,0,0
1106,1,2013-03-04,6706,721,1,1,0,0
1107,1,2013-03-04,11141,979,1,1,0,0
1108,1,2013-03-04,10783,1010,1,1,0,0
1109,1,2013-03-04,7843,649,1,1,0,0
1110,1,2013-03-04,7577,766,1,1,0,0
1111,1,2013-03-04,9274,753,1,1,0,0
1112,1,2013-03-04,20541,1422,1,1,0,0
1113,1,2013-03-04,8112,871,1,1,0,0
1114,1,2013-03-04,24845,3424,1,1,0,1
1115,1,2013-03-04,7150,455,1,1,0,0
1004,7,2013-03-03,0,0,0,0,0,0
1005,7,2013-03-03,0,0,0,0,0,0
1006,7,2013-03-03,0,0,0,0,0,0
1007,7,2013-03-03,0,0,0,0,0,0
1008,7,2013-03-03,0,0,0,0,0,0
1009,7,2013-03-03,0,0,0,0,0,0
1010,7,2013-03-03,0,0,0,0,0,0
1011,7,2013-03-03,0,0,0,0,0,0
1012,7,2013-03-03,0,0,0,0,0,0
1013,7,2013-03-03,0,0,0,0,0,0
1014,7,2013-03-03,0,0,0,0,0,0
1015,7,2013-03-03,0,0,0,0,0,0
1016,7,2013-03-03,0,0,0,0,0,0
1017,7,2013-03-03,0,0,0,0,0,0
1018,7,2013-03-03,0,0,0,0,0,0
1019,7,2013-03-03,0,0,0,0,0,0
1020,7,2013-03-03,0,0,0,0,0,0
1021,7,2013-03-03,0,0,0,0,0,0
1022,7,2013-03-03,0,0,0,0,0,0
1023,7,2013-03-03,0,0,0,0,0,0
1024,7,2013-03-03,0,0,0,0,0,0
1025,7,2013-03-03,0,0,0,0,0,0
1026,7,2013-03-03,0,0,0,0,0,0
1027,7,2013-03-03,0,0,0,0,0,0
1028,7,2013-03-03,0,0,0,0,0,0
1029,7,2013-03-03,0,0,0,0,0,0
1030,7,2013-03-03,0,0,0,0,0,0
1031,7,2013-03-03,0,0,0,0,0,0
1032,7,2013-03-03,0,0,0,0,0,0
1033,7,2013-03-03,0,0,0,0,0,0
1034,7,2013-03-03,0,0,0,0,0,0
1035,7,2013-03-03,0,0,0,0,0,0
1036,7,2013-03-03,0,0,0,0,0,0
1037,7,2013-03-03,0,0,0,0,0,0
1038,7,2013-03-03,0,0,0,0,0,0
1039,7,2013-03-03,0,0,0,0,0,0
1040,7,2013-03-03,0,0,0,0,0,0
1041,7,2013-03-03,0,0,0,0,0,0
1042,7,2013-03-03,0,0,0,0,0,0
1043,7,2013-03-03,0,0,0,0,0,0
1044,7,2013-03-03,0,0,0,0,0,0
1045,7,2013-03-03,0,0,0,0,0,0
1046,7,2013-03-03,0,0,0,0,0,0
1047,7,2013-03-03,0,0,0,0,0,0
1048,7,2013-03-03,0,0,0,0,0,0
1049,7,2013-03-03,0,0,0,0,0,0
1050,7,2013-03-03,0,0,0,0,0,0
1051,7,2013-03-03,0,0,0,0,0,0
1052,7,2013-03-03,0,0,0,0,0,0
1053,7,2013-03-03,0,0,0,0,0,0
1054,7,2013-03-03,0,0,0,0,0,0
1055,7,2013-03-03,0,0,0,0,0,0
1056,7,2013-03-03,0,0,0,0,0,0
1057,7,2013-03-03,0,0,0,0,0,0
1058,7,2013-03-03,0,0,0,0,0,0
1059,7,2013-03-03,0,0,0,0,0,0
1060,7,2013-03-03,0,0,0,0,0,0
1061,7,2013-03-03,0,0,0,0,0,0
1062,7,2013-03-03,0,0,0,0,0,0
1063,7,2013-03-03,0,0,0,0,0,0
1064,7,2013-03-03,0,0,0,0,0,0
1065,7,2013-03-03,0,0,0,0,0,0
1066,7,2013-03-03,0,0,0,0,0,0
1067,7,2013-03-03,0,0,0,0,0,0
1068,7,2013-03-03,0,0,0,0,0,0
1069,7,2013-03-03,0,0,0,0,0,0
1070,7,2013-03-03,0,0,0,0,0,0
1071,7,2013-03-03,0,0,0,0,0,0
1072,7,2013-03-03,0,0,0,0,0,0
1073,7,2013-03-03,0,0,0,0,0,0
1074,7,2013-03-03,0,0,0,0,0,0
1075,7,2013-03-03,0,0,0,0,0,0
1076,7,2013-03-03,0,0,0,0,0,0
1077,7,2013-03-03,0,0,0,0,0,0
1078,7,2013-03-03,0,0,0,0,0,0
1079,7,2013-03-03,0,0,0,0,0,0
1080,7,2013-03-03,0,0,0,0,0,0
1081,7,2013-03-03,0,0,0,0,0,0
1082,7,2013-03-03,0,0,0,0,0,0
1083,7,2013-03-03,0,0,0,0,0,0
1084,7,2013-03-03,0,0,0,0,0,0
1085,7,2013-03-03,0,0,0,0,0,0
1086,7,2013-03-03,0,0,0,0,0,0
1087,7,2013-03-03,0,0,0,0,0,0
1088,7,2013-03-03,0,0,0,0,0,0
1089,7,2013-03-03,0,0,0,0,0,0
1090,7,2013-03-03,0,0,0,0,0,0
1091,7,2013-03-03,0,0,0,0,0,0
1092,7,2013-03-03,0,0,0,0,0,0
1093,7,2013-03-03,0,0,0,0,0,0
1094,7,2013-03-03,0,0,0,0,0,0
1095,7,2013-03-03,0,0,0,0,0,0
1096,7,2013-03-03,0,0,0,0,0,0
1097,7,2013-03-03,11312,2544,1,0,0,0
1098,7,2013-03-03,0,0,0,0,0,0
1099,7,2013-03-03,4880,796,1,0,0,0
1100,7,2013-03-03,0,0,0,0,0,0
1101,7,2013-03-03,0,0,0,0,0,0
1102,7,2013-03-03,0,0,0,0,0,0
1103,7,2013-03-03,0,0,0,0,0,0
1104,7,2013-03-03,0,0,0,0,0,0
1105,7,2013-03-03,0,0,0,0,0,0
1106,7,2013-03-03,0,0,0,0,0,0
1107,7,2013-03-03,0,0,0,0,0,0
1108,7,2013-03-03,0,0,0,0,0,0
1109,7,2013-03-03,0,0,0,0,0,0
1110,7,2013-03-03,0,0,0,0,0,0
1111,7,2013-03-03,0,0,0,0,0,0
1112,7,2013-03-03,0,0,0,0,0,0
1113,7,2013-03-03,0,0,0,0,0,0
1114,7,2013-03-03,0,0,0,0,0,0
1115,7,2013-03-03,0,0,0,0,0,0
1004,6,2013-03-02,5080,437,1,0,0,0
1005,6,2013-03-02,5933,963,1,0,0,0
1006,6,2013-03-02,6362,909,1,0,0,0
1007,6,2013-03-02,8838,963,1,0,0,0
1008,6,2013-03-02,5260,682,1,0,0,0
1009,6,2013-03-02,2907,283,1,0,0,0
1010,6,2013-03-02,9823,1001,1,0,0,0
1011,6,2013-03-02,8501,1093,1,0,0,0
1012,6,2013-03-02,6134,560,1,0,0,0
1013,6,2013-03-02,2583,281,1,0,0,0
1014,6,2013-03-02,5323,659,1,0,0,0
1015,6,2013-03-02,4987,436,1,0,0,0
1016,6,2013-03-02,5125,481,1,0,0,0
1017,6,2013-03-02,5731,839,1,0,0,0
1018,6,2013-03-02,13183,1561,1,0,0,0
1019,6,2013-03-02,8653,780,1,0,0,0
1020,6,2013-03-02,11749,1501,1,0,0,0
1021,6,2013-03-02,10405,1227,1,0,0,0
1022,6,2013-03-02,6555,759,1,0,0,0
1023,6,2013-03-02,6237,702,1,0,0,0
1024,6,2013-03-02,6314,864,1,0,0,0
1025,6,2013-03-02,6305,770,1,0,0,0
1026,6,2013-03-02,9087,1173,1,0,0,0
1027,6,2013-03-02,13283,1922,1,0,0,0
1028,6,2013-03-02,3106,399,1,0,0,0
1029,6,2013-03-02,1829,248,1,0,0,0
1030,6,2013-03-02,1538,153,1,0,0,0
1031,6,2013-03-02,4514,383,1,0,0,0
1032,6,2013-03-02,4741,496,1,0,0,0
1033,6,2013-03-02,11550,1093,1,0,0,0
1034,6,2013-03-02,2612,304,1,0,0,0
1035,6,2013-03-02,2021,250,1,0,0,0
1036,6,2013-03-02,5252,528,1,0,0,0
1037,6,2013-03-02,7781,967,1,0,0,0
1038,6,2013-03-02,5770,539,1,0,0,0
1039,6,2013-03-02,8712,1187,1,0,0,0
1040,6,2013-03-02,7184,724,1,0,0,0
1041,6,2013-03-02,7150,678,1,0,0,0
1042,6,2013-03-02,3067,453,1,0,0,0
1043,6,2013-03-02,10887,1641,1,0,0,0
1044,6,2013-03-02,7246,1011,1,0,0,0
1045,6,2013-03-02,6374,751,1,0,0,0
1046,6,2013-03-02,6454,517,1,0,0,0
1047,6,2013-03-02,3610,419,1,0,0,0
1048,6,2013-03-02,5509,483,1,0,0,0
1049,6,2013-03-02,3226,521,1,0,0,0
1050,6,2013-03-02,6533,505,1,0,0,0
1051,6,2013-03-02,4993,726,1,0,0,0
1052,6,2013-03-02,5397,599,1,0,0,0
1053,6,2013-03-02,7196,867,1,0,0,0
1054,6,2013-03-02,3810,409,1,0,0,0
1055,6,2013-03-02,8107,1006,1,0,0,0
1056,6,2013-03-02,3653,351,1,0,0,0
1057,6,2013-03-02,6333,678,1,0,0,0
1058,6,2013-03-02,3980,437,1,0,0,0
1059,6,2013-03-02,8993,1240,1,0,0,0
1060,6,2013-03-02,6367,791,1,0,0,0
1061,6,2013-03-02,7501,565,1,0,0,0
1062,6,2013-03-02,5164,552,1,0,0,0
1063,6,2013-03-02,3237,400,1,0,0,0
1064,6,2013-03-02,8804,980,1,0,0,0
1065,6,2013-03-02,2366,278,1,0,0,0
1066,6,2013-03-02,11355,1154,1,0,0,0
1067,6,2013-03-02,4712,419,1,0,0,0
1068,6,2013-03-02,4736,344,1,0,0,0
1069,6,2013-03-02,3904,512,1,0,0,0
1070,6,2013-03-02,7484,964,1,0,0,0
1071,6,2013-03-02,4931,623,1,0,0,0
1072,6,2013-03-02,3946,384,1,0,0,0
1073,6,2013-03-02,6252,862,1,0,0,0
1074,6,2013-03-02,4978,582,1,0,0,0
1075,6,2013-03-02,15222,1359,1,0,0,0
1076,6,2013-03-02,2865,432,1,0,0,0
1077,6,2013-03-02,2968,352,1,0,0,0
1078,6,2013-03-02,5613,481,1,0,0,0
1079,6,2013-03-02,6882,589,1,0,0,0
1080,6,2013-03-02,8609,757,1,0,0,0
1081,6,2013-03-02,0,0,0,0,0,0
1082,6,2013-03-02,8151,1343,1,0,0,0
1083,6,2013-03-02,5191,359,1,0,0,0
1084,6,2013-03-02,7148,932,1,0,0,0
1085,6,2013-03-02,6397,577,1,0,0,0
1086,6,2013-03-02,7317,797,1,0,0,0
1087,6,2013-03-02,6525,677,1,0,0,0
1088,6,2013-03-02,3288,325,1,0,0,0
1089,6,2013-03-02,10727,1106,1,0,0,0
1090,6,2013-03-02,2277,304,1,0,0,0
1091,6,2013-03-02,6546,572,1,0,0,0
1092,6,2013-03-02,13530,1247,1,0,0,0
1093,6,2013-03-02,7840,889,1,0,0,0
1094,6,2013-03-02,6167,426,1,0,0,0
1095,6,2013-03-02,2511,394,1,0,0,0
1096,6,2013-03-02,4037,542,1,0,0,0
1097,6,2013-03-02,6712,1924,1,0,0,0
1098,6,2013-03-02,3187,419,1,0,0,0
1099,6,2013-03-02,8203,1030,1,0,0,0
1100,6,2013-03-02,4308,578,1,0,0,0
1101,6,2013-03-02,8384,860,1,0,0,0
1102,6,2013-03-02,6707,655,1,0,0,0
1103,6,2013-03-02,3699,301,1,0,0,0
1104,6,2013-03-02,6015,453,1,0,0,0
1105,6,2013-03-02,3550,466,1,0,0,0
1106,6,2013-03-02,2693,330,1,0,0,0
1107,6,2013-03-02,6349,701,1,0,0,0
1108,6,2013-03-02,1998,228,1,0,0,0
1109,6,2013-03-02,3226,307,1,0,0,0
1110,6,2013-03-02,3154,419,1,0,0,0
1111,6,2013-03-02,3342,285,1,0,0,0
1112,6,2013-03-02,9996,862,1,0,0,0
1113,6,2013-03-02,5293,623,1,0,0,0
1114,6,2013-03-02,22086,3397,1,0,0,0
1115,6,2013-03-02,6027,409,1,0,0,0
1004,5,2013-03-01,4652,453,1,0,0,0
1005,5,2013-03-01,6077,921,1,0,0,0
1006,5,2013-03-01,5841,861,1,0,0,0
1007,5,2013-03-01,6046,757,1,0,0,0
1008,5,2013-03-01,4849,732,1,0,0,0
1009,5,2013-03-01,4361,431,1,0,0,0
1010,5,2013-03-01,7588,750,1,0,0,0
1011,5,2013-03-01,7336,886,1,0,0,0
1012,5,2013-03-01,5852,513,1,0,0,0
1013,5,2013-03-01,4088,485,1,0,0,0
1014,5,2013-03-01,13800,1668,1,0,0,0
1015,5,2013-03-01,6114,545,1,0,0,0
1016,5,2013-03-01,4656,468,1,0,0,0
1017,5,2013-03-01,6755,1034,1,0,0,0
1018,5,2013-03-01,11332,1439,1,0,0,0
1019,5,2013-03-01,7814,691,1,0,0,0
1020,5,2013-03-01,8486,1131,1,0,0,0
1021,5,2013-03-01,8279,1022,1,0,0,0
1022,5,2013-03-01,7065,807,1,0,0,0
1023,5,2013-03-01,6174,665,1,0,0,0
1024,5,2013-03-01,5999,781,1,0,0,0
1025,5,2013-03-01,7389,855,1,0,0,0
1026,5,2013-03-01,9544,1320,1,0,0,0
1027,5,2013-03-01,10181,1370,1,0,0,0
1028,5,2013-03-01,4632,635,1,0,0,0
1029,5,2013-03-01,5149,783,1,0,0,0
1030,5,2013-03-01,3641,362,1,0,0,0
1031,5,2013-03-01,4118,399,1,0,0,0
1032,5,2013-03-01,7888,951,1,0,0,0
1033,5,2013-03-01,14538,1463,1,0,0,0
1034,5,2013-03-01,6304,795,1,0,0,0
1035,5,2013-03-01,4599,603,1,0,0,0
1036,5,2013-03-01,4894,473,1,0,0,0
1037,5,2013-03-01,7052,892,1,0,0,0
1038,5,2013-03-01,6451,520,1,0,0,0
1039,5,2013-03-01,6830,916,1,0,0,0
1040,5,2013-03-01,8091,887,1,0,0,0
1041,5,2013-03-01,5774,657,1,0,0,0
1042,5,2013-03-01,4403,587,1,0,0,0
1043,5,2013-03-01,8498,1296,1,0,0,0
1044,5,2013-03-01,5529,842,1,0,0,0
1045,5,2013-03-01,7170,883,1,0,0,0
1046,5,2013-03-01,7956,664,1,0,0,0
1047,5,2013-03-01,4811,599,1,0,0,0
1048,5,2013-03-01,5476,446,1,0,0,0
1049,5,2013-03-01,4154,651,1,0,0,0
1050,5,2013-03-01,6537,493,1,0,0,0
1051,5,2013-03-01,6038,918,1,0,0,0
1052,5,2013-03-01,6960,788,1,0,0,0
1053,5,2013-03-01,9024,1014,1,0,0,0
1054,5,2013-03-01,5547,683,1,0,0,0
1055,5,2013-03-01,8384,1023,1,0,0,0
1056,5,2013-03-01,2995,301,1,0,0,0
1057,5,2013-03-01,5887,603,1,0,0,0
1058,5,2013-03-01,6430,711,1,0,0,0
1059,5,2013-03-01,8176,1160,1,0,0,0
1060,5,2013-03-01,7539,930,1,0,0,0
1061,5,2013-03-01,5574,492,1,0,0,0
1062,5,2013-03-01,5895,580,1,0,0,0
1063,5,2013-03-01,4081,526,1,0,0,0
1064,5,2013-03-01,9320,1139,1,0,0,0
1065,5,2013-03-01,3874,480,1,0,0,0
1066,5,2013-03-01,11460,1190,1,0,0,0
1067,5,2013-03-01,5362,484,1,0,0,0
1068,5,2013-03-01,4133,287,1,0,0,0
1069,5,2013-03-01,5841,748,1,0,0,0
1070,5,2013-03-01,6657,838,1,0,0,0
1071,5,2013-03-01,5360,717,1,0,0,0
1072,5,2013-03-01,6874,688,1,0,0,0
1073,5,2013-03-01,6999,900,1,0,0,0
1074,5,2013-03-01,4774,599,1,0,0,0
1075,5,2013-03-01,11095,1086,1,0,0,0
1076,5,2013-03-01,3241,501,1,0,0,0
1077,5,2013-03-01,4052,507,1,0,0,0
1078,5,2013-03-01,5001,437,1,0,0,0
1079,5,2013-03-01,7433,650,1,0,0,0
1080,5,2013-03-01,11306,783,1,0,0,0
1081,5,2013-03-01,0,0,0,0,0,0
1082,5,2013-03-01,6634,1032,1,0,0,0
1083,5,2013-03-01,4421,317,1,0,0,0
1084,5,2013-03-01,5777,802,1,0,0,0
1085,5,2013-03-01,7731,834,1,0,0,0
1086,5,2013-03-01,8847,997,1,0,0,0
1087,5,2013-03-01,6760,668,1,0,0,0
1088,5,2013-03-01,4559,498,1,0,0,0
1089,5,2013-03-01,10351,1025,1,0,0,0
1090,5,2013-03-01,5743,784,1,0,0,0
1091,5,2013-03-01,6948,639,1,0,0,0
1092,5,2013-03-01,11159,1106,1,0,0,0
1093,5,2013-03-01,9187,984,1,0,0,0
1094,5,2013-03-01,4586,362,1,0,0,0
1095,5,2013-03-01,4055,588,1,0,0,0
1096,5,2013-03-01,4837,566,1,0,0,0
1097,5,2013-03-01,8986,2455,1,0,0,0
1098,5,2013-03-01,5145,717,1,0,0,0
1099,5,2013-03-01,8675,1131,1,0,0,0
1100,5,2013-03-01,5267,738,1,0,0,0
1101,5,2013-03-01,8899,977,1,0,0,0
1102,5,2013-03-01,6872,694,1,0,0,0
1103,5,2013-03-01,3961,287,1,0,0,0
1104,5,2013-03-01,5063,399,1,0,0,0
1105,5,2013-03-01,3391,405,1,0,0,0
1106,5,2013-03-01,4058,554,1,0,0,0
1107,5,2013-03-01,5540,635,1,0,0,0
1108,5,2013-03-01,4792,556,1,0,0,0
1109,5,2013-03-01,3815,410,1,0,0,0
1110,5,2013-03-01,4215,528,1,0,0,0
1111,5,2013-03-01,4665,482,1,0,0,0
1112,5,2013-03-01,9927,857,1,0,0,0
1113,5,2013-03-01,5831,740,1,0,0,0
1114,5,2013-03-01,18304,3005,1,0,0,0
1115,5,2013-03-01,5077,364,1,0,0,0
1004,4,2013-02-28,5363,503,1,0,0,0
1005,4,2013-02-28,6156,941,1,0,0,0
1006,4,2013-02-28,5198,775,1,0,0,0
1007,4,2013-02-28,5479,672,1,0,0,0
1008,4,2013-02-28,4558,689,1,0,0,0
1009,4,2013-02-28,4585,437,1,0,0,0
1010,4,2013-02-28,7171,674,1,0,0,0
1011,4,2013-02-28,7268,954,1,0,0,0
1012,4,2013-02-28,5458,502,1,0,0,0
1013,4,2013-02-28,3931,458,1,0,0,0
1014,4,2013-02-28,14197,1538,1,0,0,0
1015,4,2013-02-28,6273,547,1,0,0,0
1016,4,2013-02-28,5764,531,1,0,0,0
1017,4,2013-02-28,6946,1063,1,0,0,0
1018,4,2013-02-28,11356,1307,1,0,0,0
1019,4,2013-02-28,7170,616,1,0,0,0
1020,4,2013-02-28,6756,850,1,0,0,0
1021,4,2013-02-28,7525,952,1,0,0,0
1022,4,2013-02-28,6124,728,1,0,0,0
1023,4,2013-02-28,5096,605,1,0,0,0
1024,4,2013-02-28,4784,653,1,0,0,0
1025,4,2013-02-28,7459,901,1,0,0,0
1026,4,2013-02-28,9944,1236,1,0,0,0
1027,4,2013-02-28,11086,1514,1,0,0,0
1028,4,2013-02-28,4241,546,1,0,0,0
1029,4,2013-02-28,5667,858,1,0,0,0
1030,4,2013-02-28,3796,382,1,0,0,0
1031,4,2013-02-28,4197,376,1,0,0,0
1032,4,2013-02-28,8128,989,1,0,0,0
1033,4,2013-02-28,15016,1396,1,0,0,0
1034,4,2013-02-28,6109,807,1,0,0,0
1035,4,2013-02-28,4698,589,1,0,0,0
1036,4,2013-02-28,4700,430,1,0,0,0
1037,4,2013-02-28,7360,980,1,0,0,0
1038,4,2013-02-28,5835,537,1,0,0,0
1039,4,2013-02-28,7206,944,1,0,0,0
1040,4,2013-02-28,8330,907,1,0,0,0
1041,4,2013-02-28,4931,559,1,0,0,0
1042,4,2013-02-28,4944,686,1,0,0,0
1043,4,2013-02-28,7176,1071,1,0,0,0
1044,4,2013-02-28,5546,837,1,0,0,0
1045,4,2013-02-28,7678,982,1,0,0,0
1046,4,2013-02-28,7066,582,1,0,0,0
1047,4,2013-02-28,4160,517,1,0,0,0
1048,4,2013-02-28,5584,464,1,0,0,0
1049,4,2013-02-28,3686,579,1,0,0,0
1050,4,2013-02-28,7812,528,1,0,0,0
1051,4,2013-02-28,6005,944,1,0,0,0
1052,4,2013-02-28,6947,739,1,0,0,0
1053,4,2013-02-28,8256,958,1,0,0,0
1054,4,2013-02-28,5183,617,1,0,0,0
1055,4,2013-02-28,7918,979,1,0,0,0
1056,4,2013-02-28,2442,247,1,0,0,0
1057,4,2013-02-28,5553,609,1,0,0,0
1058,4,2013-02-28,7907,789,1,0,0,0
1059,4,2013-02-28,7538,1086,1,0,0,0
1060,4,2013-02-28,8109,947,1,0,0,0
1061,4,2013-02-28,5114,468,1,0,0,0
1062,4,2013-02-28,8263,721,1,0,0,0
1063,4,2013-02-28,3537,491,1,0,0,0
1064,4,2013-02-28,9541,1118,1,0,0,0
1065,4,2013-02-28,4791,521,1,0,0,0
1066,4,2013-02-28,11521,1167,1,0,0,0
1067,4,2013-02-28,4153,391,1,0,0,0
1068,4,2013-02-28,3673,255,1,0,0,0
1069,4,2013-02-28,6133,820,1,0,0,0
1070,4,2013-02-28,6797,829,1,0,0,0
1071,4,2013-02-28,7421,820,1,0,0,0
1072,4,2013-02-28,6549,692,1,0,0,0
1073,4,2013-02-28,7015,942,1,0,0,0
1074,4,2013-02-28,4032,501,1,0,0,0
1075,4,2013-02-28,10987,1079,1,0,0,0
1076,4,2013-02-28,4033,558,1,0,0,0
1077,4,2013-02-28,5283,549,1,0,0,0
1078,4,2013-02-28,4830,421,1,0,0,0
1079,4,2013-02-28,7341,638,1,0,0,0
1080,4,2013-02-28,8205,736,1,0,0,0
1081,4,2013-02-28,0,0,0,0,0,0
1082,4,2013-02-28,7044,1110,1,0,0,0
1083,4,2013-02-28,3715,277,1,0,0,0
1084,4,2013-02-28,6568,864,1,0,0,0
1085,4,2013-02-28,6774,743,1,0,0,0
1086,4,2013-02-28,9049,1038,1,0,0,0
1087,4,2013-02-28,6679,586,1,0,0,0
1088,4,2013-02-28,4950,546,1,0,0,0
1089,4,2013-02-28,9385,970,1,0,0,0
1090,4,2013-02-28,5789,796,1,0,0,0
1091,4,2013-02-28,5821,590,1,0,0,0
1092,4,2013-02-28,9648,1061,1,0,0,0
1093,4,2013-02-28,8320,906,1,0,0,0
1094,4,2013-02-28,3401,304,1,0,0,0
1095,4,2013-02-28,3524,532,1,0,0,0
1096,4,2013-02-28,5360,609,1,0,0,0
1097,4,2013-02-28,8945,2298,1,0,0,0
1098,4,2013-02-28,4742,715,1,0,0,0
1099,4,2013-02-28,8337,1000,1,0,0,0
1100,4,2013-02-28,5351,716,1,0,0,0
1101,4,2013-02-28,7722,897,1,0,0,0
1102,4,2013-02-28,6604,669,1,0,0,0
1103,4,2013-02-28,3020,260,1,0,0,0
1104,4,2013-02-28,5167,403,1,0,0,0
1105,4,2013-02-28,3420,402,1,0,0,0
1106,4,2013-02-28,4614,602,1,0,0,0
1107,4,2013-02-28,5133,618,1,0,0,0
1108,4,2013-02-28,5242,614,1,0,0,0
1109,4,2013-02-28,4808,453,1,0,0,0
1110,4,2013-02-28,4261,528,1,0,0,0
1111,4,2013-02-28,4375,451,1,0,0,0
1112,4,2013-02-28,10190,823,1,0,0,0
1113,4,2013-02-28,6959,788,1,0,0,0
1114,4,2013-02-28,17746,2728,1,0,0,0
1115,4,2013-02-28,5474,381,1,0,0,0
1004,3,2013-02-27,4480,395,1,0,0,0
1005,3,2013-02-27,5406,803,1,0,0,0
1006,3,2013-02-27,4848,717,1,0,0,0
1007,3,2013-02-27,4637,601,1,0,0,0
1008,3,2013-02-27,4213,634,1,0,0,0
1009,3,2013-02-27,4256,411,1,0,0,0
1010,3,2013-02-27,5901,605,1,0,0,0
1011,3,2013-02-27,5966,761,1,0,0,0
1012,3,2013-02-27,4356,378,1,0,0,0
1013,3,2013-02-27,3200,418,1,0,0,0
1014,3,2013-02-27,10164,1175,1,0,0,0
1015,3,2013-02-27,5129,448,1,0,0,0
1016,3,2013-02-27,4349,432,1,0,0,0
1017,3,2013-02-27,6303,950,1,0,0,0
1018,3,2013-02-27,9413,1224,1,0,0,0
1019,3,2013-02-27,6970,614,1,0,0,0
1020,3,2013-02-27,7523,1030,1,0,0,0
1021,3,2013-02-27,7092,893,1,0,0,0
1022,3,2013-02-27,4995,685,1,0,0,0
1023,3,2013-02-27,4634,523,1,0,0,0
1024,3,2013-02-27,4147,624,1,0,0,0
1025,3,2013-02-27,6426,752,1,0,0,0
1026,3,2013-02-27,7776,981,1,0,0,0
1027,3,2013-02-27,9258,1338,1,0,0,0
1028,3,2013-02-27,3758,489,1,0,0,0
1029,3,2013-02-27,5119,778,1,0,0,0
1030,3,2013-02-27,2820,297,1,0,0,0
1031,3,2013-02-27,3216,316,1,0,0,0
1032,3,2013-02-27,8315,975,1,0,0,0
1033,3,2013-02-27,11349,1167,1,0,0,0
1034,3,2013-02-27,5209,666,1,0,0,0
1035,3,2013-02-27,3935,548,1,0,0,0
1036,3,2013-02-27,3747,382,1,0,0,0
1037,3,2013-02-27,5142,710,1,0,0,0
1038,3,2013-02-27,4553,446,1,0,0,0
1039,3,2013-02-27,6881,921,1,0,0,0
1040,3,2013-02-27,6759,752,1,0,0,0
1041,3,2013-02-27,4739,565,1,0,0,0
1042,3,2013-02-27,3290,483,1,0,0,0
1043,3,2013-02-27,6530,1004,1,0,0,0
1044,3,2013-02-27,4722,704,1,0,0,0
1045,3,2013-02-27,6289,759,1,0,0,0
1046,3,2013-02-27,5995,486,1,0,0,0
1047,3,2013-02-27,3867,458,1,0,0,0
1048,3,2013-02-27,4762,410,1,0,0,0
1049,3,2013-02-27,3708,616,1,0,0,0
1050,3,2013-02-27,6041,396,1,0,0,0
1051,3,2013-02-27,5922,918,1,0,0,0
1052,3,2013-02-27,5631,646,1,0,0,0
1053,3,2013-02-27,7782,995,1,0,0,0
1054,3,2013-02-27,4907,601,1,0,0,0
1055,3,2013-02-27,6014,840,1,0,0,0
1056,3,2013-02-27,2161,247,1,0,0,0
1057,3,2013-02-27,4388,490,1,0,0,0
1058,3,2013-02-27,6296,637,1,0,0,0
1059,3,2013-02-27,6347,948,1,0,0,0
1060,3,2013-02-27,5950,805,1,0,0,0
1061,3,2013-02-27,4355,352,1,0,0,0
1062,3,2013-02-27,5744,532,1,0,0,0
1063,3,2013-02-27,3453,480,1,0,0,0
1064,3,2013-02-27,7615,949,1,0,0,0
1065,3,2013-02-27,4195,468,1,0,0,0
1066,3,2013-02-27,9227,983,1,0,0,0
1067,3,2013-02-27,4434,403,1,0,0,0
1068,3,2013-02-27,2920,212,1,0,0,0
1069,3,2013-02-27,5768,903,1,0,0,0
1070,3,2013-02-27,5433,745,1,0,0,0
1071,3,2013-02-27,5924,766,1,0,0,0
1072,3,2013-02-27,5465,589,1,0,0,0
1073,3,2013-02-27,5251,775,1,0,0,0
1074,3,2013-02-27,3540,439,1,0,0,0
1075,3,2013-02-27,10443,1032,1,0,0,0
1076,3,2013-02-27,2939,416,1,0,0,0
1077,3,2013-02-27,4512,487,1,0,0,0
1078,3,2013-02-27,4481,407,1,0,0,0
1079,3,2013-02-27,6654,598,1,0,0,0
1080,3,2013-02-27,7327,665,1,0,0,0
1081,3,2013-02-27,0,0,0,0,0,0
1082,3,2013-02-27,5775,940,1,0,0,0
1083,3,2013-02-27,3938,285,1,0,0,0
1084,3,2013-02-27,5178,728,1,0,0,0
1085,3,2013-02-27,6473,711,1,0,0,0
1086,3,2013-02-27,6290,783,1,0,0,0
1087,3,2013-02-27,4411,448,1,0,0,0
1088,3,2013-02-27,3738,444,1,0,0,0
1089,3,2013-02-27,9084,877,1,0,0,0
1090,3,2013-02-27,6065,844,1,0,0,0
1091,3,2013-02-27,6266,601,1,0,0,0
1092,3,2013-02-27,9246,1005,1,0,0,0
1093,3,2013-02-27,6186,695,1,0,0,0
1094,3,2013-02-27,3597,304,1,0,0,0
1095,3,2013-02-27,3493,566,1,0,0,0
1096,3,2013-02-27,3987,485,1,0,0,0
1097,3,2013-02-27,8123,2204,1,0,0,0
1098,3,2013-02-27,4598,692,1,0,0,0
1099,3,2013-02-27,7161,924,1,0,0,0
1100,3,2013-02-27,3835,598,1,0,0,0
1101,3,2013-02-27,7205,777,1,0,0,0
1102,3,2013-02-27,5623,608,1,0,0,0
1103,3,2013-02-27,3480,281,1,0,0,0
